user_id,timestamp,ip_address,action,login_attempts,file_size,anomaly_type,label
2954,2024-09-25 05:46:41.544678,192.168.7.59,file access,0,8.5,None,0
2955,2024-10-02 19:00:33.231794,192.168.31.197,login,3,0.0,None,0
2956,2024-09-13 12:05:49.069885,10.87.205.154,exfiltration,3,0.0,Data_Exfil,1
2956,2024-10-03 19:59:28.480119,10.184.62.80,login,4,0.0,None,0
2956,2024-10-08 14:47:21.154414,172.22.5.51,file access,0,4.49,None,0
2958,2024-09-14 03:38:29.254068,172.31.139.33,usb insert,0,0.0,None,0
2959,2024-09-19 11:59:13.964524,10.239.61.130,remote login,3,0.0,None,0
2959,2024-09-24 00:05:32.065402,192.168.184.137,file access,0,44.29,None,0
2961,2024-09-28 22:39:21.663264,192.168.199.178,file access,0,1.37,None,0
2961,2024-10-03 00:44:06.504298,172.25.246.26,file access,0,15.22,None,0
2961,2024-10-06 19:01:51.944266,172.18.132.27,usb insert,0,0.0,None,0
2962,2024-09-16 09:06:32.712485,172.21.78.151,login,4,0.0,USB_Access,1
2964,2024-09-20 10:25:09.992601,10.160.149.101,usb insert,0,0.0,None,0
2964,2024-10-03 10:10:18.656687,172.24.94.145,usb insert,0,0.0,None,0
2965,2024-10-10 16:33:48.052718,172.17.2.227,usb insert,0,0.0,None,0
2966,2024-09-24 22:28:15.616410,172.24.115.54,network traffic,0,0.0,USB_Access,1
2966,2024-10-01 19:51:27.726342,192.168.254.44,file access,0,23.04,Brute_Force,1
2967,2024-09-28 04:53:58.111616,192.168.95.204,file access,0,12.39,None,0
2968,2024-09-17 16:26:45.057147,10.249.187.182,network traffic,0,0.0,None,0
2970,2024-09-12 17:30:37.959513,172.18.20.48,file access,0,42.76,None,0
2970,2024-09-19 01:57:18.727728,10.149.4.141,login,2,0.0,None,0
2970,2024-09-22 07:51:45.916032,10.40.245.251,file access,0,25.04,None,0
2970,2024-10-09 08:29:14.426906,172.24.120.102,file access,0,31.13,None,0
2971,2024-09-16 14:00:19.452097,192.168.217.165,file access,0,14.21,None,0
2973,2024-10-02 01:00:01.255467,192.168.60.76,remote login,10,0.0,None,0
2975,2024-09-21 02:09:03.664952,172.30.111.217,network traffic,0,0.0,None,0
2975,2024-10-01 11:01:32.699259,172.23.107.155,usb insert,0,0.0,None,0
2975,2024-10-05 09:37:22.220690,10.250.7.37,file access,0,22.67,None,0
2975,2024-10-08 20:11:40.095510,172.30.141.171,login,5,0.0,None,0
2975,2024-10-11 15:14:22.281341,192.168.189.6,usb insert,0,0.0,None,0
2976,2024-09-13 08:05:21.627057,192.168.63.192,file access,0,22.34,None,0
2976,2024-10-03 03:06:00.718142,192.168.129.129,file access,0,22.48,Brute_Force,1
2978,2024-09-19 14:20:01.814601,192.168.27.197,file access,0,4.44,None,0
2978,2024-09-27 04:39:47.641713,10.181.33.124,file access,0,7.83,None,0
2980,2024-09-26 22:02:12.260782,172.23.210.39,file access,0,23.71,None,0
2981,2024-10-06 02:19:29.212331,172.16.90.241,file access,0,41.84,None,0
2983,2024-10-03 20:59:25.845715,192.168.127.165,file access,0,18.3,None,0
2986,2024-09-17 18:17:23.970994,10.68.10.155,remote login,3,0.0,None,0
2987,2024-09-22 05:48:30.259506,10.207.6.253,remote login,10,0.0,None,0
2988,2024-10-03 08:28:35.903799,172.17.223.176,login,8,0.0,None,0
2989,2024-09-22 15:24:35.008772,172.21.239.30,login,6,0.0,None,0
2990,2024-10-10 11:57:24.713486,10.139.241.45,usb insert,0,0.0,None,0
2994,2024-10-03 10:38:41.817364,192.168.208.43,usb insert,0,0.0,None,0
2996,2024-09-20 17:09:58.506926,192.168.26.32,login,7,0.0,None,0
2996,2024-10-03 02:59:11.439036,10.174.172.162,file access,0,40.32,None,0
2997,2024-10-03 10:00:34.637208,172.23.93.68,file access,0,7.35,None,0
2998,2024-09-24 23:31:53.958502,10.209.140.15,file access,0,43.02,None,0
2998,2024-09-30 21:40:22.284900,10.66.240.1,file access,0,10.6,None,0
3000,2024-09-16 21:35:22.477314,10.97.106.96,file access,0,34.98,None,0
3000,2024-10-09 16:23:55.300662,10.100.133.98,usb insert,0,0.0,None,0
3002,2024-09-13 10:18:11.199246,10.6.129.209,file access,0,43.52,None,0
3002,2024-09-18 13:02:55.567076,172.30.80.7,file access,0,22.36,None,0
3003,2024-09-22 05:22:28.609253,172.26.214.160,file access,0,12.75,None,0
3004,2024-09-13 10:06:51.651824,172.30.214.56,file access,0,19.48,None,0
3004,2024-09-14 16:18:46.340204,192.168.233.185,file access,0,23.84,None,0
3004,2024-09-20 22:50:40.709542,10.108.75.78,file access,0,39.96,None,0
3004,2024-09-24 17:18:39.874102,192.168.61.160,network traffic,0,0.0,None,0
3005,2024-09-16 14:56:31.888890,192.168.171.246,usb insert,0,0.0,None,0
3005,2024-09-18 01:39:53.617647,10.134.18.125,usb insert,0,0.0,None,0
3006,2024-09-20 23:20:53.161285,10.92.161.85,file access,0,21.19,None,0
3007,2024-09-30 18:09:52.059222,172.17.30.25,file access,0,13.75,None,0
3007,2024-10-11 04:39:59.747936,192.168.171.100,network traffic,0,0.0,None,0
3008,2024-09-20 21:42:31.516544,10.212.129.242,file access,0,20.99,None,0
3009,2024-09-30 03:15:15.916253,192.168.65.73,exfiltration,0,11.28,Data_Exfil,1
3012,2024-10-06 11:05:36.080824,192.168.66.160,usb insert,0,0.0,None,0
3013,2024-10-06 08:37:48.563266,172.20.161.89,usb insert,0,0.0,None,0
3015,2024-09-17 13:39:04.795575,172.16.187.133,login,8,0.0,Brute_Force,1
3015,2024-09-25 12:14:08.658982,192.168.156.147,file access,0,25.39,None,0
3015,2024-09-30 04:11:22.568581,192.168.242.156,file access,0,0.69,None,0
3017,2024-09-20 03:37:02.307573,172.22.231.122,remote login,7,0.0,None,0
3019,2024-10-08 11:39:02.332714,10.78.24.11,network traffic,0,0.0,None,0
3019,2024-10-09 13:35:48.433090,172.19.138.162,login,6,0.0,Brute_Force,1
3020,2024-09-29 01:32:20.369958,192.168.116.103,file access,0,45.11,None,0
3022,2024-10-06 11:58:20.094003,10.75.234.45,usb insert,0,0.0,None,0
3025,2024-10-08 09:34:10.834540,192.168.104.245,file access,0,31.39,None,0
3027,2024-09-14 01:13:42.460266,10.56.92.214,usb insert,0,0.0,None,0
3027,2024-09-23 19:13:25.713551,10.48.6.46,file access,0,28.76,None,0
3027,2024-10-08 09:59:12.253306,192.168.52.111,usb insert,0,0.0,None,0
3028,2024-10-02 07:51:24.725857,10.137.68.124,usb insert,0,0.0,None,0
3028,2024-10-08 19:44:46.870877,192.168.79.171,file access,0,43.05,None,0
3030,2024-10-06 01:12:21.424711,172.21.127.100,file access,0,42.07,Brute_Force,1
3031,2024-10-09 16:52:12.667507,172.24.183.42,file access,0,0.38,None,0
3032,2024-09-26 13:11:24.194432,192.168.237.93,exfiltration,0,7.05,Data_Exfil,1
3035,2024-10-09 23:53:23.038919,10.151.133.156,remote login,10,0.0,DDoS_Attempt,1
3036,2024-09-15 09:29:25.138329,192.168.123.134,usb insert,0,0.0,None,0
3036,2024-10-04 03:25:19.588099,172.30.6.117,file access,0,25.08,None,0
3036,2024-10-09 10:08:15.987412,10.90.211.89,remote login,9,0.0,None,0
3036,2024-10-12 07:56:43.444653,10.54.102.138,usb insert,0,0.0,None,0
3037,2024-09-18 23:11:55.244603,10.204.11.54,usb insert,0,0.0,None,0
3039,2024-09-22 20:05:04.965720,10.83.100.87,usb insert,0,0.0,None,0
3039,2024-09-27 11:36:16.457201,192.168.115.101,login,3,0.0,None,0
3042,2024-09-23 12:20:10.999291,192.168.68.48,remote login,7,0.0,None,0
3044,2024-09-18 23:27:26.814175,192.168.234.39,network traffic,0,0.0,None,0
3044,2024-10-05 09:26:59.293324,10.22.176.81,file access,0,32.72,None,0
3047,2024-10-11 16:58:12.004886,192.168.105.15,file access,0,4.73,None,0
3050,2024-09-19 23:24:32.802793,172.29.231.135,file access,0,30.27,None,0
3052,2024-10-11 06:44:57.559304,10.148.199.24,usb insert,0,0.0,None,0
3056,2024-09-13 14:31:39.163288,192.168.201.132,file access,0,21.61,DDoS_Attempt,1
3061,2024-09-13 08:47:37.451329,10.74.232.26,network traffic,0,0.0,None,0
3066,2024-09-21 06:37:21.078204,10.53.7.137,login,7,0.0,None,0
3066,2024-09-22 19:26:11.880622,192.168.78.191,file access,0,33.35,Brute_Force,1
3067,2024-10-06 19:58:46.863326,10.63.156.167,remote login,8,0.0,None,0
3069,2024-10-07 18:42:12.002691,172.30.79.110,file access,0,47.89,None,0
3070,2024-10-02 15:04:44.225712,192.168.115.212,file access,0,7.11,None,0
3071,2024-09-28 12:17:57.972461,192.168.58.210,network traffic,0,0.0,None,0
3073,2024-09-15 01:15:39.303756,192.168.216.153,remote login,3,0.0,None,0
3073,2024-09-25 16:29:32.352225,172.27.142.130,remote login,3,0.0,None,0
3075,2024-09-13 09:50:10.470428,172.28.83.100,file access,0,38.75,None,0
3075,2024-09-23 20:05:58.926961,172.27.49.28,file access,0,24.44,None,0
3075,2024-10-01 20:41:18.505908,10.125.25.176,usb insert,0,0.0,None,0
3076,2024-09-27 23:26:39.552911,172.29.180.250,usb insert,0,0.0,None,0
3078,2024-09-18 13:25:30.765420,192.168.73.95,file access,0,41.46,Brute_Force,1
3082,2024-09-15 05:00:27.344031,172.23.28.73,login,3,0.0,None,0
3084,2024-09-13 11:55:12.053772,10.26.10.223,file access,0,38.74,None,0
3084,2024-09-14 09:37:52.101724,192.168.215.94,usb insert,0,0.0,None,0
3085,2024-09-25 09:05:55.914122,10.64.85.25,network traffic,0,0.0,None,0
3085,2024-10-09 19:35:46.808145,172.17.50.103,network traffic,0,0.0,None,0
3087,2024-10-04 11:48:57.836376,192.168.247.222,remote login,2,0.0,None,0
3088,2024-09-22 13:33:25.032188,10.106.2.218,usb insert,0,0.0,USB_Access,1
3089,2024-09-15 13:07:53.447041,192.168.44.92,network traffic,0,0.0,None,0
3091,2024-09-28 17:05:50.911794,172.24.136.59,file access,0,16.68,None,0
3092,2024-09-25 03:04:24.924620,192.168.69.1,login,8,0.0,None,0
3092,2024-10-01 13:16:03.669812,192.168.236.216,remote login,2,0.0,None,0
3094,2024-09-18 19:40:23.177397,172.24.213.193,network traffic,0,0.0,None,0
3095,2024-09-29 02:06:23.902328,10.82.117.104,file access,0,40.92,None,0
3096,2024-09-25 16:10:55.402128,172.23.132.200,login,1,0.0,None,0
3096,2024-10-12 06:27:17.711149,192.168.74.169,login,9,0.0,DDoS_Attempt,1
3097,2024-09-22 19:04:32.274873,10.184.195.246,remote login,3,0.0,None,0
3098,2024-09-20 09:54:01.886837,172.21.44.186,exfiltration,0,0.0,Data_Exfil,1
3098,2024-09-21 03:22:20.419424,192.168.58.211,file access,0,2.99,None,0
3099,2024-09-24 10:42:52.727660,10.33.163.89,file access,0,31.04,None,0
3099,2024-10-11 21:00:17.522562,10.165.195.90,file access,0,24.19,None,0
3102,2024-09-25 06:07:35.591307,172.27.27.124,exfiltration,0,41.04,Data_Exfil,1
3103,2024-10-10 09:33:10.341969,172.18.175.236,network traffic,0,0.0,None,0
3105,2024-09-28 22:52:38.715552,10.226.154.235,usb insert,0,0.0,None,0
3107,2024-10-10 03:24:57.659491,192.168.85.95,file access,0,19.54,None,0
3113,2024-09-15 08:27:08.766107,10.143.26.243,network traffic,0,0.0,None,0
3113,2024-09-25 03:29:49.861070,10.185.244.25,file access,0,11.48,USB_Access,1
3114,2024-09-26 17:29:30.197124,10.45.149.198,login,3,0.0,DDoS_Attempt,1
3115,2024-09-13 00:13:16.398437,10.114.64.202,remote login,3,0.0,None,0
3115,2024-09-14 15:45:13.412539,172.31.172.226,login,5,0.0,None,0
3115,2024-10-01 01:55:28.702775,172.31.208.157,login,10,0.0,None,0
3118,2024-09-18 15:15:39.125887,192.168.210.156,remote login,10,0.0,USB_Access,1
3119,2024-09-22 20:21:51.882592,172.20.154.161,network traffic,0,0.0,None,0
3120,2024-10-10 03:03:37.788412,192.168.10.58,network traffic,0,0.0,None,0
3122,2024-10-04 10:42:36.312049,10.246.102.137,file access,0,37.87,USB_Access,1
3124,2024-10-07 03:41:50.093603,10.51.96.161,exfiltration,0,0.0,Data_Exfil,1
3124,2024-10-10 20:27:56.048557,172.18.183.192,login,5,0.0,None,0
3128,2024-09-29 22:11:59.868881,172.17.198.24,exfiltration,0,20.29,Data_Exfil,1
3129,2024-09-25 22:10:54.394720,192.168.222.60,file access,0,45.07,DDoS_Attempt,1
3129,2024-09-26 13:57:52.667945,192.168.230.89,file access,0,20.0,None,0
3129,2024-10-01 06:56:37.078156,192.168.13.202,remote login,4,0.0,None,0
3129,2024-10-01 07:46:28.098358,172.19.14.221,file access,0,42.43,None,0
3130,2024-09-21 02:23:07.591502,172.27.242.210,file access,0,8.57,None,0
3130,2024-10-10 01:43:50.127640,192.168.71.197,file access,0,7.65,None,0
3131,2024-10-02 13:47:50.938314,172.18.108.160,login,8,0.0,None,0
3132,2024-09-22 13:58:51.168666,10.182.60.82,file access,0,18.91,None,0
3132,2024-09-25 03:09:09.541422,172.28.84.89,remote login,6,0.0,None,0
3134,2024-10-03 02:56:46.858758,192.168.64.186,login,2,0.0,None,0
3134,2024-10-10 01:10:19.900778,192.168.76.142,login,4,0.0,None,0
3135,2024-09-26 16:28:52.476392,192.168.12.240,file access,0,10.45,None,0
3137,2024-09-24 06:54:08.636364,10.254.203.175,usb insert,0,0.0,None,0
3137,2024-10-01 10:53:12.741866,172.29.5.192,remote login,1,0.0,DDoS_Attempt,1
3138,2024-10-07 14:18:49.505870,172.28.25.180,login,4,0.0,None,0
3140,2024-09-27 07:17:39.323538,192.168.55.54,file access,0,22.74,None,0
3143,2024-10-12 12:33:10.424883,192.168.63.40,usb insert,0,0.0,None,0
3144,2024-09-23 05:10:31.146818,172.29.128.193,exfiltration,0,6.72,Data_Exfil,1
3144,2024-09-29 16:50:54.601640,10.109.139.97,usb insert,0,0.0,None,0
3145,2024-10-05 18:07:08.329318,192.168.173.42,network traffic,0,0.0,None,0
3146,2024-09-13 15:46:40.976835,172.24.171.179,usb insert,0,0.0,None,0
3146,2024-09-21 04:24:56.832852,192.168.250.67,file access,0,27.58,None,0
3146,2024-10-03 19:01:53.813713,10.150.81.237,file access,0,23.52,None,0
3147,2024-09-29 14:10:19.067454,172.17.178.237,remote login,7,0.0,None,0
3148,2024-10-01 04:43:16.093114,10.76.223.189,network traffic,0,0.0,None,0
3157,2024-09-30 22:10:09.606304,10.146.226.32,file access,0,1.02,None,0
3160,2024-09-29 03:49:31.087414,172.28.234.11,file access,0,47.12,None,0
3162,2024-09-14 01:23:12.823946,10.104.124.169,login,5,0.0,None,0
3163,2024-09-26 13:15:29.194711,172.22.175.214,login,5,0.0,Brute_Force,1
3169,2024-09-26 07:15:15.803749,172.20.73.115,exfiltration,0,0.0,Data_Exfil,1
3170,2024-10-04 11:14:09.621114,10.121.42.253,file access,0,43.13,None,0
3171,2024-09-30 20:36:21.386422,192.168.1.147,remote login,5,0.0,None,0
3172,2024-09-29 07:17:21.716327,172.30.126.99,login,1,0.0,None,0
3174,2024-09-12 23:04:42.065717,10.115.24.44,network traffic,0,0.0,None,0
3174,2024-09-16 03:57:05.355380,172.18.118.195,usb insert,0,0.0,None,0
3175,2024-09-13 07:44:18.641148,172.22.102.18,remote login,3,0.0,None,0
3176,2024-09-15 15:49:25.263539,10.32.17.241,file access,0,31.92,None,0
3176,2024-10-11 19:43:27.720916,192.168.205.176,network traffic,0,0.0,None,0
3178,2024-10-08 21:59:20.997480,10.45.222.217,file access,0,0.6,None,0
3180,2024-09-20 20:03:00.660568,10.10.60.97,remote login,2,0.0,None,0
3180,2024-09-30 19:50:30.381196,172.31.115.53,network traffic,0,0.0,None,0
3183,2024-09-17 11:13:50.340605,172.20.43.230,usb insert,0,0.0,None,0
3183,2024-09-20 09:31:55.790189,172.29.237.221,file access,0,37.6,None,0
3184,2024-09-23 21:00:53.363170,172.26.5.138,file access,0,0.87,None,0
3185,2024-10-01 20:29:13.289531,10.17.202.217,file access,0,25.34,None,0
3188,2024-09-13 10:08:51.850677,192.168.210.68,usb insert,0,0.0,None,0
3188,2024-09-29 04:27:13.725414,10.179.144.237,usb insert,0,0.0,None,0
3190,2024-09-28 16:06:55.887013,10.84.156.61,file access,0,10.51,None,0
3191,2024-10-04 02:13:19.222675,172.21.112.162,usb insert,0,0.0,None,0
3192,2024-09-14 06:02:50.663585,172.18.49.2,login,7,0.0,None,0
3193,2024-09-29 16:24:16.131262,172.20.71.194,remote login,4,0.0,DDoS_Attempt,1
3193,2024-10-05 07:16:58.602390,192.168.111.76,file access,0,21.84,Brute_Force,1
3194,2024-09-14 16:39:31.502164,192.168.137.79,file access,0,12.73,None,0
3194,2024-10-06 09:27:40.383424,172.22.20.12,file access,0,12.2,None,0
3196,2024-10-02 05:32:09.886949,172.30.10.146,login,4,0.0,None,0
3200,2024-10-09 16:06:06.407472,10.52.186.16,file access,0,40.75,None,0
3203,2024-09-15 22:57:06.690350,172.19.176.214,login,5,0.0,Brute_Force,1
3204,2024-10-06 23:43:55.093095,10.16.72.173,file access,0,23.38,None,0
3205,2024-10-05 12:34:32.765871,192.168.109.79,remote login,1,0.0,None,0
3207,2024-10-02 13:33:27.653284,10.195.54.241,login,1,0.0,None,0
3207,2024-10-07 11:54:33.696821,172.21.44.184,network traffic,0,0.0,None,0
3210,2024-09-18 16:43:07.944295,192.168.63.167,file access,0,3.15,None,0
3211,2024-09-29 16:42:52.030822,192.168.20.138,network traffic,0,0.0,None,0
3215,2024-10-06 00:24:19.458271,172.28.70.94,remote login,6,0.0,None,0
3217,2024-09-30 23:22:45.325693,192.168.220.208,file access,0,6.08,None,0
3219,2024-09-23 14:55:42.068108,192.168.185.238,file access,0,33.51,None,0
3222,2024-09-25 22:01:27.320148,10.98.176.161,file access,0,34.19,None,0
3222,2024-10-12 09:35:17.905146,172.27.89.19,file access,0,13.27,None,0
3223,2024-09-13 02:17:45.991926,192.168.108.6,file access,0,22.28,None,0
3224,2024-09-22 04:19:23.329875,192.168.145.161,remote login,4,0.0,None,0
3224,2024-09-30 17:17:39.311083,172.26.92.92,remote login,3,0.0,None,0
3226,2024-10-02 14:16:09.327965,10.81.109.20,usb insert,0,0.0,None,0
3226,2024-10-11 14:41:01.000896,172.19.42.82,remote login,9,0.0,None,0
3230,2024-10-09 06:25:36.765093,192.168.157.246,network traffic,0,0.0,None,0
3232,2024-09-15 06:35:44.682815,10.66.220.45,usb insert,0,0.0,None,0
3233,2024-10-02 02:31:17.542191,192.168.154.103,file access,0,13.96,None,0
3233,2024-10-07 03:45:11.904842,192.168.136.9,usb insert,0,0.0,Brute_Force,1
3234,2024-09-19 10:43:04.197997,192.168.168.95,file access,0,35.54,None,0
3234,2024-09-30 17:38:22.666073,10.47.50.20,usb insert,0,0.0,None,0
3237,2024-10-06 20:15:42.090408,10.115.17.68,network traffic,0,0.0,None,0
3237,2024-10-07 15:12:22.282728,172.30.36.0,exfiltration,0,0.0,Data_Exfil,1
3238,2024-09-14 03:29:45.955840,172.26.200.118,file access,0,1.66,None,0
3238,2024-10-08 23:54:41.628488,10.232.205.136,login,6,0.0,None,0
3239,2024-09-21 06:18:04.228541,192.168.86.111,usb insert,0,0.0,None,0
3241,2024-10-08 20:30:55.186255,10.102.198.55,usb insert,0,0.0,None,0
3241,2024-10-09 02:28:27.827743,172.24.84.212,network traffic,0,0.0,None,0
3243,2024-09-30 18:02:22.839326,192.168.87.25,file access,0,6.02,Brute_Force,1
3247,2024-09-26 06:17:57.684868,192.168.41.231,usb insert,0,0.0,None,0
3247,2024-10-12 02:55:10.415114,10.67.127.65,file access,0,49.95,None,0
3254,2024-09-24 13:38:35.580582,10.117.71.64,file access,0,8.57,None,0
3254,2024-09-25 13:48:46.731137,10.105.242.186,usb insert,0,0.0,None,0
3257,2024-09-19 12:27:15.996552,172.26.95.104,file access,0,40.35,None,0
3259,2024-09-18 01:51:01.481067,10.249.161.141,remote login,6,0.0,None,0
3260,2024-09-12 17:03:32.883172,10.208.120.223,network traffic,0,0.0,None,0
3260,2024-10-02 03:35:22.554587,192.168.124.23,file access,0,6.01,None,0
3261,2024-10-04 01:11:13.494958,192.168.44.213,file access,0,15.79,None,0
3262,2024-09-27 04:52:52.375974,10.201.186.163,exfiltration,0,36.15,Data_Exfil,1
3263,2024-09-25 02:38:59.426079,172.31.9.84,exfiltration,0,0.0,Data_Exfil,1
3263,2024-10-12 07:46:47.483539,172.23.202.99,login,4,0.0,None,0
3264,2024-10-04 21:09:19.310311,10.34.100.12,network traffic,0,0.0,DDoS_Attempt,1
3265,2024-09-25 14:55:42.149476,172.23.49.255,login,10,0.0,USB_Access,1
3265,2024-10-01 00:34:40.320626,192.168.58.46,usb insert,0,0.0,Brute_Force,1
3265,2024-10-10 20:49:34.533138,192.168.50.106,remote login,7,0.0,None,0
3266,2024-09-24 15:55:34.365921,192.168.250.153,exfiltration,0,0.0,Data_Exfil,1
3267,2024-09-21 00:20:47.489153,10.181.195.138,network traffic,0,0.0,None,0
3268,2024-09-13 00:25:20.896103,10.46.111.197,network traffic,0,0.0,None,0
3268,2024-09-19 09:14:16.009873,172.24.57.77,network traffic,0,0.0,None,0
3268,2024-10-02 04:26:49.733964,10.12.107.69,usb insert,0,0.0,None,0
3269,2024-09-27 17:37:03.403333,172.19.165.178,exfiltration,0,0.0,Data_Exfil,1
3270,2024-10-09 15:22:54.459825,172.24.1.219,network traffic,0,0.0,Brute_Force,1
3271,2024-10-10 14:38:07.354785,10.234.242.84,file access,0,9.31,Brute_Force,1
3274,2024-09-26 12:35:53.589728,10.28.23.38,remote login,6,0.0,None,0
3274,2024-10-02 17:03:57.552647,10.19.154.141,usb insert,0,0.0,None,0
3279,2024-09-25 13:45:59.637217,192.168.123.237,network traffic,0,0.0,None,0
3282,2024-09-21 01:50:59.181456,10.34.28.43,usb insert,0,0.0,None,0
3284,2024-09-28 22:25:48.991329,172.19.70.29,remote login,7,0.0,None,0
3285,2024-10-10 13:46:42.383718,192.168.236.95,remote login,10,0.0,None,0
3288,2024-09-21 00:08:47.239669,192.168.64.126,file access,0,22.71,None,0
3290,2024-09-23 19:06:35.312764,172.18.136.198,file access,0,38.29,None,0
3292,2024-09-25 13:23:54.824317,192.168.41.239,usb insert,0,0.0,None,0
3294,2024-09-15 05:22:08.497156,10.230.5.103,file access,0,46.4,None,0
3294,2024-09-30 05:00:21.683613,192.168.17.105,file access,0,37.4,USB_Access,1
3294,2024-10-03 19:10:34.494214,10.88.220.109,file access,0,5.62,Brute_Force,1
3294,2024-10-08 16:51:02.471627,10.142.153.111,network traffic,0,0.0,None,0
3295,2024-09-17 22:02:03.447178,192.168.59.235,file access,0,8.39,None,0
3297,2024-09-19 19:25:42.799159,172.28.225.120,usb insert,0,0.0,None,0
3299,2024-09-19 12:40:00.672155,192.168.107.46,file access,0,45.84,None,0
3299,2024-09-22 23:29:12.354079,192.168.192.193,usb insert,0,0.0,USB_Access,1
3299,2024-09-28 22:54:59.909731,192.168.39.117,usb insert,0,0.0,None,0
3300,2024-09-24 13:26:35.453014,192.168.190.155,usb insert,0,0.0,None,0
3300,2024-10-05 16:04:22.089525,172.29.34.61,file access,0,23.95,None,0
3302,2024-09-20 04:33:34.495453,192.168.113.49,login,7,0.0,None,0
3304,2024-09-25 22:18:59.981665,10.21.61.156,file access,0,32.75,None,0
3305,2024-09-13 07:22:42.887535,192.168.227.184,file access,0,42.17,DDoS_Attempt,1
3306,2024-09-24 02:09:43.179103,172.28.226.244,file access,0,27.81,None,0
3306,2024-09-27 23:24:03.092005,192.168.136.162,remote login,7,0.0,None,0
3310,2024-10-08 09:02:08.599409,10.117.137.23,login,6,0.0,None,0
3311,2024-09-20 21:41:52.933707,192.168.4.185,login,5,0.0,None,0
3311,2024-09-24 13:24:05.281627,172.20.248.197,file access,0,12.81,None,0
3313,2024-10-05 21:48:07.490086,192.168.174.10,file access,0,32.71,None,0
3316,2024-09-19 11:16:19.009593,10.198.139.49,network traffic,0,0.0,None,0
3318,2024-09-27 07:56:08.920060,172.19.39.84,file access,0,16.6,None,0
3319,2024-09-16 20:56:54.226912,10.240.51.160,file access,0,23.59,None,0
3320,2024-09-26 21:08:21.218716,10.227.158.237,usb insert,0,0.0,None,0
3320,2024-10-04 07:23:17.052248,172.24.218.123,file access,0,24.44,None,0
3320,2024-10-04 10:42:09.896668,10.16.170.25,file access,0,25.0,None,0
3322,2024-09-25 18:38:53.542089,172.16.118.74,file access,0,31.4,None,0
3323,2024-09-29 02:26:34.844706,192.168.169.231,remote login,8,0.0,None,0
3325,2024-09-24 21:54:49.784126,10.191.198.219,network traffic,0,0.0,None,0
3326,2024-09-14 20:14:39.776879,172.29.237.165,login,4,0.0,None,0
3326,2024-10-11 23:21:43.874542,172.24.27.109,remote login,10,0.0,None,0
3330,2024-10-01 22:01:51.562182,172.25.137.190,network traffic,0,0.0,None,0
3332,2024-09-13 01:09:22.290460,10.1.210.241,login,2,0.0,None,0
3332,2024-09-26 07:44:06.051611,172.26.21.25,remote login,10,0.0,None,0
3332,2024-10-10 08:43:18.442416,192.168.194.236,file access,0,27.25,None,0
3334,2024-09-14 00:56:45.193307,10.162.204.75,file access,0,16.08,None,0
3335,2024-10-01 04:04:26.735057,172.28.244.227,network traffic,0,0.0,USB_Access,1
3336,2024-09-17 07:40:13.362153,192.168.136.116,exfiltration,0,0.0,Data_Exfil,1
3338,2024-09-25 11:08:11.601462,10.65.67.157,file access,0,33.9,None,0
3338,2024-10-08 14:09:15.641564,192.168.2.82,network traffic,0,0.0,None,0
3339,2024-09-19 09:42:05.350770,192.168.208.30,usb insert,0,0.0,None,0
3339,2024-09-25 16:29:35.805321,192.168.87.202,usb insert,0,0.0,None,0
3340,2024-09-15 17:42:58.577333,10.207.199.209,file access,0,7.44,None,0
3341,2024-10-08 16:57:00.070233,192.168.18.140,usb insert,0,0.0,None,0
3344,2024-09-17 09:03:18.325081,172.19.54.100,usb insert,0,0.0,None,0
3345,2024-09-25 02:58:09.514094,172.21.79.91,remote login,6,0.0,None,0
3349,2024-09-30 12:10:00.675020,192.168.253.222,network traffic,0,0.0,None,0
3351,2024-09-16 21:58:20.139017,192.168.89.190,network traffic,0,0.0,None,0
3351,2024-09-26 09:18:06.029242,192.168.244.255,file access,0,25.25,None,0
3354,2024-09-13 20:15:57.020916,192.168.234.135,remote login,10,0.0,None,0
3356,2024-09-22 19:35:42.620208,10.242.139.63,file access,0,16.56,None,0
3358,2024-10-04 04:26:51.894634,172.24.37.172,login,7,0.0,None,0
3359,2024-09-13 06:54:49.364031,10.38.222.107,file access,0,41.6,None,0
3359,2024-09-20 09:36:22.101207,192.168.82.140,remote login,2,0.0,None,0
3359,2024-09-26 02:44:14.381949,192.168.158.91,file access,0,18.97,None,0
3364,2024-10-10 16:46:39.330908,172.23.254.207,file access,0,25.05,USB_Access,1
3366,2024-09-19 19:31:00.554321,172.18.88.182,file access,0,49.16,None,0
3366,2024-09-26 02:29:37.793630,172.21.160.32,login,8,0.0,None,0
3367,2024-10-02 09:19:58.584244,192.168.142.231,file access,0,9.46,None,0
3367,2024-10-11 09:23:34.453034,172.31.16.234,file access,0,38.43,USB_Access,1
3369,2024-09-25 15:43:51.003991,172.19.141.24,file access,0,36.87,None,0
3372,2024-09-22 21:59:16.093158,192.168.18.169,usb insert,0,0.0,None,0
3375,2024-09-15 22:15:51.244839,10.2.161.226,login,10,0.0,DDoS_Attempt,1
3375,2024-09-30 11:58:48.099521,172.18.42.72,usb insert,0,0.0,None,0
3377,2024-09-29 12:57:33.783036,172.25.117.139,usb insert,0,0.0,None,0
3383,2024-10-04 20:05:45.473254,172.18.199.38,usb insert,0,0.0,None,0
